event_id,ra,dec,theta,b_error,a_error,DM,cross_correlation_snr,bb_ra_unc,bb_dec_unc,bb_ra,bb_dec,source_name,ratrue,dectrue
309032189,286.89580985281407,40.040452851458895,13.34631077021915,0.0005555555555555,0.0118821430825081,31.1368179321,29.646893,0.0195092417462128,0.0118108376000015,286.8897470672705,40.04098110651501,B1905+39,286.8944871,40.03501417
306481006,304.5173768262817,28.67215370342842,10.621952343265445,0.0005555555555555,0.0053376272469103,14.1530990601,19.502966,0.008465328586618,0.0053030262950489,304.5203531292873,28.67193567134512,B2016+28,304.5159482,28.66501
311653530,290.4368159203937,21.885298710520143,9.377545239598575,0.0005555555555555,0.0075440798861594,12.5356025696,35.91281,0.0093309781350997,0.007522833856311,290.443202145838,21.88461209883268,B1919+21,290.4368821,21.88419342
307608701,140.55727880848298,6.634200068396694,7.183944071018766,0.0005555555555555,0.0076685711816025,27.0930767059,23.144691,0.0078045727375173,0.0076672798191864,140.5641970657232,6.633358384845479,B0919+06,140.55867136402597,6.650324421924254
253713145,53.24848361984592,54.58136073400115,17.757884399188562,0.0005555555555555,0.0033311536618451,27.0930767059,70.21774,0.0112773793470183,0.0032894781386912,53.2439638611072,54.58148502456974,B0329+54,53.247590831950674,54.578674093909925
308566243,46.13792099533789,19.546948361269585,9.048361177252318,0.0005555555555555,0.0062161666156385,15.7705965042,27.801485,0.0080284064624166,0.0061935454561042,46.14013225654608,19.546738021522096,B0301+19,46.13815588,19.54716433
313501776,73.53289945788971,55.72835667177088,16.637545526138318,0.0005555555555555,0.0078523840886198,14.1530990601,20.917065,0.0155192600622444,0.0078310566762948,73.5257406581285,55.7289026774945,B0450+55,73.5328259,55.72807691
312263140,189.91703581178515,24.896186459918,9.701966015328487,0.0005555555555555,0.0078630216320445,9.3006086349,37.91368,0.0096544285649573,0.0078447592688368,189.9270477202319,24.89505715297469,B1237+25,189.9174296,24.89752181
310032717,25.42305346889049,60.17553186796948,20.056006754331705,0.0005555555555555,0.0140128803338166,34.92599868774414,21.57363,0.0271383212859944,0.0140308393528531,25.47167670853481,60.17078668865671,B0138+59,25.41639578,60.15895338
304592723,103.32506298840342,80.87915254242769,42.43065099220022,0.0005555555555555,0.0125540623454601,33.5630645752,21.27444,0.0579108067415783,0.0126704660730045,103.23623558795754,80.88303824807971,B0643+80,103.3141233,80.86661515
253218314,-1.0,-1.0,-1.0,-1.0,-1.0,26.728969334127985,-1.0,0.011438885364229476,0.0035233812261791578,53.249466240773025,54.578469208574624,B0329+54,53.247539999999994,54.578702500000006
253853758,-1.0,-1.0,-1.0,-1.0,-1.0,27.49619269312041,-1.0,0.011586311417443715,0.0038051438976764744,53.25974656558263,54.57940384355552,B0329+54,53.247539999999994,54.578702500000006
254019109,-1.0,-1.0,-1.0,-1.0,-1.0,26.735864418795906,-1.0,0.011187874137480406,0.003155436934147616,53.24496483498568,54.58081135762191,B0329+54,53.247539999999994,54.578702500000006
254387820,-1.0,-1.0,-1.0,-1.0,-1.0,26.819224752325404,-1.0,0.011307419518701081,0.0033398481254399794,53.25039875452111,54.5822672882087,B0329+54,53.247539999999994,54.578702500000006
254860456,-1.0,-1.0,-1.0,-1.0,-1.0,70.85815198909144,-1.0,0.011141673591219644,0.007246112278547445,329.2602908879911,40.29046151273656,B2154+40,329.25770624999996,40.29610722222222
255860695,-1.0,-1.0,-1.0,-1.0,-1.0,73.85749849488096,-1.0,0.01627143134145239,0.0068513078335221,24.830930151461004,58.25173827180423,B0136+57,24.832250416666664,58.24217194444444
255830167,-1.0,-1.0,-1.0,-1.0,-1.0,70.9078490575471,-1.0,0.0127859876182948,0.008846076367976016,329.26205774829083,40.29447403926794,B2154+40,329.25770624999996,40.29610722222222
255995450,-1.0,-1.0,-1.0,-1.0,-1.0,56.76213069024152,-1.0,0.007138743044537416,0.003650952238241449,83.65255131987436,22.000834607219495,B0531+21,83.63305654166665,22.014497972222223
255950332,-1.0,-1.0,-1.0,-1.0,-1.0,70.73192216456923,-1.0,0.00954816072874965,0.005156917798476511,329.25025161873947,40.29723581071216,B2154+40,329.25770624999996,40.29610722222222
256150292,-1.0,-1.0,-1.0,-1.0,-1.0,73.82931430499876,-1.0,0.017113430467232175,0.00777439054692789,24.8143065455019,58.24239817969393,B0136+57,24.832250416666664,58.24217194444444
266863692,-1.0,-1.0,-1.0,-1.0,-1.0,70.67624885529509,-1.0,0.01029162053171801,0.006177483573533223,329.26373314396125,40.306752997850374,B2154+40,329.25770624999996,40.29610722222222
268914678,-1.0,-1.0,-1.0,-1.0,-1.0,56.74005333663361,-1.0,0.007239694344162501,0.0038601076277856327,83.63677862199505,22.006691323121903,B0531+21,83.63305654166665,22.014497972222223
270754345,-1.0,-1.0,-1.0,-1.0,-1.0,56.75787706821841,-1.0,0.007252505788371632,0.0038707772788793243,83.63877564337494,22.00423657747216,B0531+21,83.63305654166665,22.014497972222223
273419532,-1.0,-1.0,-1.0,-1.0,-1.0,35.78633136985437,-1.0,0.006800608177814064,0.00501105647343652,251.25013992643233,-3.3039794519565473,B1642-03,251.2585025,-3.2993941666666666
273590077,-1.0,-1.0,-1.0,-1.0,-1.0,35.789395970102554,-1.0,0.006753956669175066,0.0048226986328285095,251.25741625461734,-3.3165202150575666,B1642-03,251.2585025,-3.2993941666666666
275460435,-1.0,-1.0,-1.0,-1.0,-1.0,35.79154190095344,-1.0,0.007237395879174878,0.0071564861520450095,251.27439430087327,-3.3036245216005735,B1642-03,251.2585025,-3.2993941666666666
282778989,-1.0,-1.0,-1.0,-1.0,-1.0,73.81963523359632,-1.0,0.014207420122902685,0.005845039002341195,24.815248760432713,58.24207629598531,B0136+57,24.832250416666664,58.24217194444444
304050301,-1.0,-1.0,-1.0,-1.0,-1.0,57.14572075755916,-1.0,0.011676325907239432,0.003982643315009699,59.73553227251799,54.220026473033876,B0355+54,59.72381874999999,54.220479805555556
304441262,-1.0,-1.0,-1.0,-1.0,-1.0,32.54729206113033,-1.0,0.3587515245643589,0.03169813531260189,92.35888473799847,80.61139573659854,B0643+80,103.31412326958332,80.86661515499999
304499017,-1.0,-1.0,-1.0,-1.0,-1.0,17.290069688560614,-1.0,0.010630332121290158,0.005872798901299621,348.2883564948383,42.89400358504172,B2310+42,348.28609895916657,42.88699002777778
304997126,-1.0,-1.0,-1.0,-1.0,-1.0,17.324399653121734,-1.0,0.009725004028405258,0.0045203744114015905,348.30113270164185,42.889600638180085,B2310+42,348.28609895916657,42.88699002777778
305661586,-1.0,-1.0,-1.0,-1.0,-1.0,17.378953909599133,-1.0,0.00984579387286642,0.004867228082923298,348.2862784920222,42.890674420593264,B2310+42,348.28609895916657,42.88699002777778
306101501,-1.0,-1.0,-1.0,-1.0,-1.0,57.181784854925915,-1.0,0.013106494621921158,0.005890878755314657,59.71903121547674,54.22421630651958,B0355+54,59.72381874999999,54.220479805555556
306327369,-1.0,-1.0,-1.0,-1.0,-1.0,43.502163688955385,-1.0,0.012209760367171422,0.006319766095091149,334.94819586749605,47.91465710155935,B2217+47,334.9503900633333,47.91479984833333
306336576,-1.0,-1.0,-1.0,-1.0,-1.0,17.258103316362316,-1.0,0.01245942672825857,0.008484892312611481,348.2930665125953,42.88339321684426,B2310+42,348.28609895916657,42.88699002777778
306497548,-1.0,-1.0,-1.0,-1.0,-1.0,43.472123685585345,-1.0,0.012575192941472208,0.0061752793380334394,334.9638351362067,47.91822930076891,B2217+47,334.9503900633333,47.91479984833333
306818801,-1.0,-1.0,-1.0,-1.0,-1.0,33.36167752280642,-1.0,0.04948067431767152,0.006899510630132731,103.3553633433891,80.87275361980714,B0643+80,103.31412326958332,80.86661515499999
306886175,-1.0,-1.0,-1.0,-1.0,-1.0,27.327937545927583,-1.0,0.013805995234056274,0.022176351607541923,140.57563185078263,6.644227382349928,B0919+06,140.55855583333334,6.649779444444444
307035887,-1.0,-1.0,-1.0,-1.0,-1.0,44.50418743342783,-1.0,0.013153672705602004,0.006935317226683816,334.94254015621374,47.918501071666135,B2217+47,334.9503900633333,47.91479984833333
307716153,-1.0,-1.0,-1.0,-1.0,-1.0,73.36578008570156,-1.0,0.043833893840126543,0.029961408099118358,24.852979315912993,58.288093351027264,B0136+57,24.832250416666664,58.24217194444444
307883964,-1.0,-1.0,-1.0,-1.0,-1.0,27.263483279983866,-1.0,0.011634147880034492,0.01321897042410698,140.54589686269145,6.646550697946001,B0919+06,140.55855583333334,6.649779444444444
308036494,-1.0,-1.0,-1.0,-1.0,-1.0,34.771510428243644,-1.0,0.023363126527665562,0.011480526212623177,25.45554052951927,60.155716125603966,B0138+59,25.416395781249996,60.158953384444445
308355286,-1.0,-1.0,-1.0,-1.0,-1.0,34.81149098449159,-1.0,0.023483036042330332,0.012942506068658596,25.43808745144301,60.1518387617572,B0138+59,25.416395781249996,60.158953384444445
308294368,-1.0,-1.0,-1.0,-1.0,-1.0,14.161114465825014,-1.0,0.00798800312254544,0.004290446261928387,304.5154758867672,28.662622248873223,B2016+28,304.51594819375,28.66501
308328717,-1.0,-1.0,-1.0,-1.0,-1.0,152.04331621257145,-1.0,0.0253622319221837,0.013144375201626275,344.4554701310353,59.148163802775144,B2255+58,344.4906913275,59.15410523333333
308557728,-1.0,-1.0,-1.0,-1.0,-1.0,34.7240238642549,-1.0,0.019966215983151084,0.008400346193891552,25.45174898136014,60.15567952927058,B0138+59,25.416395781249996,60.158953384444445
308505094,-1.0,-1.0,-1.0,-1.0,-1.0,12.655388065645653,-1.0,0.008645326500820784,0.006632081158734487,290.4440200269492,21.89160002810951,B1919+21,290.43688214833327,21.884193416666665
308546393,-1.0,-1.0,-1.0,-1.0,-1.0,151.20723952482092,-1.0,0.015148553738151431,0.005832626204675412,344.49317555068427,59.163171232631676,B2255+58,344.4906913275,59.15410523333333
308816441,-1.0,-1.0,-1.0,-1.0,-1.0,35.58218614881048,-1.0,0.028561632406627707,0.014528904662148977,25.410116857528266,60.15292419906545,B0138+59,25.416395781249996,60.158953384444445
308835395,-1.0,-1.0,-1.0,-1.0,-1.0,15.35774714063732,-1.0,0.016123386592881397,0.02345697810657077,46.1526753755686,19.55114676000872,B0301+19,46.13815587916666,19.547164330833336
308863040,-1.0,-1.0,-1.0,-1.0,-1.0,14.62207278572732,-1.0,0.015528076456415962,0.0068000440376996185,73.53406928062095,55.72551759809963,B0450+55,73.53282590083333,55.72807691361111
308900272,-1.0,-1.0,-1.0,-1.0,-1.0,33.34279127658849,-1.0,0.09132542785299314,0.01913289360183538,103.48054080369411,80.89949810799456,B0643+80,103.31412326958332,80.86661515499999
308963681,-1.0,-1.0,-1.0,-1.0,-1.0,9.13052203215611,-1.0,0.007589716369685113,0.004299520997186141,189.9217599148687,24.896623803497413,B1237+25,189.91742964791663,24.897521805555556
308766790,-1.0,-1.0,-1.0,-1.0,-1.0,11.74097549945883,-1.0,0.014640228752843928,0.012918643793747608,290.4195355119135,21.870361583418564,B1919+21,290.43688214833327,21.884193416666665
308787399,-1.0,-1.0,-1.0,-1.0,-1.0,23.452739413712,-1.0,0.01314302739172772,0.006387128505701767,305.7318728613707,51.91292921671159,B2021+51,305.7077483333333,51.914
308807047,-1.0,-1.0,-1.0,-1.0,-1.0,152.0430426944586,-1.0,0.026961709997795045,0.013792573595179023,344.5109857238704,59.17093696598665,B2255+58,344.4906913275,59.15410523333333
309097039,-1.0,-1.0,-1.0,-1.0,-1.0,15.414009371727056,-1.0,0.02380440548276232,0.02864859615423351,46.15229316713197,19.61823579166854,B0301+19,46.13815587916666,19.547164330833336
309041048,-1.0,-1.0,-1.0,-1.0,-1.0,11.756363981218806,-1.0,0.014180152224538408,0.011753325216739711,290.43407107426367,21.87206901193946,B1919+21,290.43688214833327,21.884193416666665
309060071,-1.0,-1.0,-1.0,-1.0,-1.0,22.59189665171018,-1.0,0.01052217994121817,0.0031668461072199166,305.7190028090734,51.916723481278225,B2021+51,305.7077483333333,51.914
309077224,-1.0,-1.0,-1.0,-1.0,-1.0,43.51985811003249,-1.0,0.012162583430159982,0.006415451600830372,334.9575057896735,47.9169646830052,B2217+47,334.9503900633333,47.91479984833333
309080209,-1.0,-1.0,-1.0,-1.0,-1.0,152.04352493997408,-1.0,0.030695208700535246,0.016618490667004687,344.4954141215247,59.185779357778976,B2255+58,344.4906913275,59.15410523333333
309832027,-1.0,-1.0,-1.0,-1.0,-1.0,9.417909670253183,-1.0,0.007401723340423934,0.0038280873233314167,189.91319780825114,24.902341657795546,B1237+25,189.91742964791663,24.897521805555556
310048294,-1.0,-1.0,-1.0,-1.0,-1.0,15.133038080301093,-1.0,0.009897594405684764,0.009584018159647873,46.15720327428479,19.559943296847877,B0301+19,46.13815587916666,19.547164330833336
310118191,-1.0,-1.0,-1.0,-1.0,-1.0,33.33340677697188,-1.0,0.08433981789854955,0.01688977132850655,103.31868562192085,80.84740062220692,B0643+80,103.31412326958332,80.86661515499999
309896299,-1.0,-1.0,-1.0,-1.0,-1.0,18.933658383737022,-1.0,0.016786540906086278,0.009309804776508158,227.36875770935345,55.527443269574064,B1508+55,227.3560858308333,55.525326390277776
309991107,-1.0,-1.0,-1.0,-1.0,-1.0,23.45328438619456,-1.0,0.011903737301220267,0.005006173787456003,305.71436414425835,51.92074332341705,B2021+51,305.7077483333333,51.914
311637793,-1.0,-1.0,-1.0,-1.0,-1.0,27.867277941887103,-1.0,0.016744045005157866,0.022464287554233957,140.55511351690583,6.6211015642172875,B0919+06,140.55855583333334,6.649779444444444
310210330,-1.0,-1.0,-1.0,-1.0,-1.0,19.025087752047973,-1.0,0.017181571656063415,0.00903263809934857,227.37776994258817,55.5349272016808,B1508+55,227.3560858308333,55.525326390277776
311778391,-1.0,-1.0,-1.0,-1.0,-1.0,13.662033172015246,-1.0,0.02027136058838201,0.011864794897236257,73.56570329785359,55.72690665506903,B0450+55,73.53282590083333,55.72807691361111
311695186,-1.0,-1.0,-1.0,-1.0,-1.0,23.455827767768255,-1.0,0.012400087583540633,0.005560542697471992,305.70181396676014,51.91896425879296,B2021+51,305.7077483333333,51.914
312385630,-1.0,-1.0,-1.0,-1.0,-1.0,9.02808902877204,-1.0,0.007420083254801156,0.0039001730499231093,189.92334162431519,24.89327922305537,B1237+25,189.91742964791663,24.897521805555556
312423732,-1.0,-1.0,-1.0,-1.0,-1.0,19.083299415312673,-1.0,0.017530888798766575,0.009810791496722631,227.3746843756659,55.52184428141382,B1508+55,227.3560858308333,55.525326390277776
312496248,-1.0,-1.0,-1.0,-1.0,-1.0,29.846125092929796,-1.0,0.020156585210066403,0.020275092523054802,286.9456590618324,40.03293503488286,B1905+39,286.89448707083335,40.03501416666666
314004518,-1.0,-1.0,-1.0,-1.0,-1.0,30.90089377849703,-1.0,0.019652926367956704,0.01897150959723994,286.8834961358203,40.06563056294699,B1905+39,286.89448707083335,40.03501416666666
314715728,-1.0,-1.0,-1.0,-1.0,-1.0,14.216347882395322,-1.0,0.007544533242179849,0.003539458677574844,304.5246256884433,28.668398328970532,B2016+28,304.51594819375,28.66501
316959442,-1.0,-1.0,-1.0,-1.0,-1.0,14.148641567966468,-1.0,0.007836195999812716,0.004159529450569373,304.5168026107937,28.673530286302636,B2016+28,304.51594819375,28.66501
318618360,-1.0,-1.0,-1.0,-1.0,-1.0,14.6835419973893,-1.0,0.012551378531202402,0.004487847859078797,73.54606752556965,55.7416280165247,B0450+55,73.53282590083333,55.72807691361111
320047467,-1.0,-1.0,-1.0,-1.0,-1.0,14.645764077540193,-1.0,0.01793474195888549,0.009324358359719632,73.54754554854848,55.73000212758783,B0450+55,73.53282590083333,55.72807691361111
