,frb_ra,frb_dec,DM,primary_z_spec,gal_b,gal_l,repeater,offset_kpc,R_eff_kpc,mass_10,sfr,log_ssfr,M_r,u_minus_r,metallicity,DM_NE2001,tau_NE2001_600,DM_YT20,dm_igm,DM_host_restframe,primary_mag,extinction_mags,frb_ra_err,frb_dec_err,a_error,b_error,theta,frb_coarse_ra,frb_coarse_dec,frb_ra_err_coarse,frb_dec_err_coarse,int,MJD,Width,SNR,poserr,DM_eg,Telescope,chime_event_id,ra_frb,dec_frb,b_err,a_err,tags,frb_survey,include,locnote,hgnote,desi_cutout,primary_id,secondary_id,primary_ra,primary_dec,primary_P_Ox,primary_z_phot_median,primary_z_phot_l95,primary_z_phot_u95,secondary_ra,secondary_dec,secondary_P_Ox,secondary_z_phot_median,secondary_z_phot_l95,secondary_z_phot_u95,secondary_z_spec,secondary_mag,l_prs_3ghz,primary_z_spec_source,flux,flux_err,fluence,fluence_err,dm_struct
10,344.43041666666664,-29.594083333333334,297.5,0.2432,-64.92435716895027,20.55537810587951,n,5.7,1.78,0.54,0.50,-10.03,-18.26,2.13,8.48,32.9466,0.0006372685185185186,36.56752021384664,211.20032079741,13.501897513467954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,229.7064,12.3769,380.0,0.1608,52.503290109196286,17.140400394799595,n,1.7,1.64,0.21,0.26,-9.89,-18.25,2.08,8.88,27.1822,0.0006222222222222224,42.008297805840165,137.60162389500144,149.21423009920608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,53.49616666666667,-14.083194444444445,577.8,0.3688,-49.99842966324767,202.2577185328811,n,5.9,7.58,1.33,0.48,-10.44,-21.49,1.22,8.76,35.8366,0.0007449845679012347,30.019839343267222,326.2410426138567,135.66811662980425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,333.85312500000003,19.585277777777776,114.0,0.0087,-29.91572288530538,79.76334962895366,n,-,-,0.09,0.13,-9.84,-17.9,-,8.30,48.2512,0.001805555555555556,40.185351541575905,7.1848689290530405,18.220064964182672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,149.47791395833332,68.81690358333333,87.8,0.0008,41.21666857441832,142.19751852068845,y,20.1,3.5,7.20,0.89,-10.91,-19.78,2.77,-,40.6717,0.0010825617283950618,30.584496291404832,0.8241197485403643,15.707118265442443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,77.01461375,26.060695805555557,410.8,0.098,-8.523066628471913,177.76768450081806,y,1.3,-,1.70^{+0.08}_{-0.11},2.12^{+0.69}_{-0.28},-9.90,-20.41,2.06,9.03,139.9497,0.03963734567901235,35.84201914933283,82.74828834664264,138.67030282698042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,207.065,72.46972222222223,760.8,0.66,44.001948610298186,117.03378432598625,n,27.2,3.28,46.49,0.09,-12.74,-22.69,2.20,-,37.178,0.0009351851851851854,31.79676244017797,599.9086438328188,55.371442004218764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,199.8082083333333,-18.837805555555555,227.0,0.0469,43.54289199020826,312.02061266495576,,,,,,,-21.897355661035714,,,42.4707,0.0012345679012345683,40.997169447054205,39.119796548974165,99.73477314353963,14.97,0.20363302008047152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,157.35091666666665,1.3609444444444445,206.0,0.0715,47.31578892888164,244.00763937716783,,,,,,,-21.297429061544634,,,38.7516,0.0009166666666666669,31.644840236775792,59.994432597171354,70.56381443402041,16.44,0.12051364922865973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,299.22141666666664,-0.7623611111111112,251.9,0.1293,-14.877787619701783,39.861201353963544,,,,,,,-22.42060987066764,,,121.1697,0.015169753086419754,73.20065088642272,109.93572052303651,-46.40580130121246,17.17,0.6041199103939695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21:49:23.63,-52:58:15.4,589.0,0.4755,-47.69883929969448,342.59945983534124,,,,,,,-20.505456593339726,,,31.9272,0.0005831790123456791,34.2115504272883,425.7024410172629,65.84805730630212,21.756,0.06512725678705336,3.8,2.4,,,,21:49:06.4,-53:17:44,9,7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,294.0,,,,,,,,,,,,,,,,,,,,,,,,,21:46:47.0,-39:29:05.0,3,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22:39:55.01,-16:09:05.2,730.0,0.2145,-57.6464051767267,45.917459751139475,,,,,,,-16.97882854768796,,,29.5824,0.00048456790123456797,30.12713758915322,185.42023533782404,399.23443974723983,23.27,0.05235207379311218,0.42,0.42,0.418,0.417,73.1,22:39:36.0,-16:11:25,6,11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,398.3,,,,,,,,,,,,,,,,,,,,,,,,,00:27:43.2,-05:49:56,3,4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,13:37:50.10,-16:07:21.6,384.8,0.2797,45.30813384626908,318.87289687986333,,,,,,,-21.06585558068445,,,29.356,0.00048202160493827174,31.238237476009346,244.38987298006654,62.370781858188735,19.835,0.05149929523504699,0.46,0.46,0.47,0.45,43.7,13:37:16.8,-15:24:37,9,9 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,05:14:36.23,+27:03:29.7,1785.3,,-6.752259647235814,177.80728823357242,,,,,,,,,,43.9141,0.0013611111111111113,33.129299358219214,,,,0.0864222854720977,0.7,0.76,0.89,0.53,-39.6,05:14:46.3,27:04:12,4,4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,651.5,,,,,,,,,,,,,,,,,,,,,,,,,18:04:37.7,01:19:44,3,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,23:23:10.44,-30:24:20.1,1234.5,,-70.4141886124584,18.070886569707863,,,,,,,,,,33.9697,0.0004598765432098766,31.357783164596285,,,,0.0457366796168188,0.44,0.43,0.44,0.43,66.2,23:24:40.3,-30:29:33,9,5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,13:38:15.00,-31:22:49.0,636.2,0.3439,30.436078716312743,314.51845014717827,,,,,,,-21.156766061461923,,,28.6011,0.00045910493827160505,32.15056332406758,303.27998431157505,202.52128310466358,20.258,0.047490369210526254,0.44,0.44,0.44,0.44,80.7,13:37:52.8,-31:22:04,3,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,13:55:12.81,+22:27:58.4,583.0,0.2785,74.80798864386607,18.5549953617062,,,,,,,-19.613608621136418,,,40.6209,0.001094135802469136,31.544459833040122,243.29870962063674,209.2576695708433,21.317,0.09193849974100762,1.05,1.37,1.51,0.82,-30.5,13:54:51.4,22:29:20,11,7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,23:29:31.00,-32:29:26.6,449.5,0.381,-71.47306928321254,11.177689228876693,,,,,,,-20.708549377657167,,,28.7465,0.00045979938271604944,31.294684411438283,337.4910390511192,37.63054057743848,20.979999999999997,0.06133410114987773,0.42,0.42,0.42,0.42,66.8,23:29:46.8,-32:27:41,3,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,727.0,,,,,,,,,,,,,,,,,,,,,,,,,19:38:50.2,-60:17:48,10,20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,23:24:17.58,-33:30:49.9,1458.1,1.016,-70.1857465557732,8.839166437716143,,,,,,,-20.540315216149473,,,28.8184,0.0004624228395061729,31.311023515907735,923.0740447650342,235.5637558130248,23.72,0.058095049851281076,0.44,0.44,0.45,0.43,-53.6,23:24:04.4,-33:30:39,3,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,23:33:15.65,-35:59:24.9,290.4,0.1926,-71.18630684828271,0.0016505229158555945,,,,,,,-22.139603795043573,,,29.1711,0.0004712962962962964,31.464842483016977,165.78408315243536,53.64747137728294,17.843,0.047242594349677036,0.46,0.45,0.46,0.44,-56.1,23:33:32.1,-36:07:51,10,21 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,01:10:22.11,-70:48:41.0,656.8,0.491,-46.23418997702945,300.68510777954333,,,,,,,-18.730698724587434,,,41.6727,0.0010794753086419756,39.50207080249647,440.1955820818324,90.83141993002755,23.63,0.08122483178768916,0.43,0.45,0.46,0.43,-20.4,01:10:57.9,-70:47:06,2,2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,03:46:49.15,-25:34:11.3,343.8,0.2044,-50.878822281704615,220.9009755456745,,,,,,,-21.776695465736204,,,29.1397,0.00048695987654320995,32.73811021525087,176.3642930057498,87.6435542834601,18.351,0.048422023736797236,0.58,0.55,0.60,0.53,-58.1,03:46:38.1,-25:39:45,3,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,640.2,,,,,,,,,,,,,,,,,,,,,,,,,21:51:00.3,-02:23:10,3,4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,01:28:55.83,-52:43:02.4,361.4,0.157,-63.472102989022204,290.17096006050537,,,,,,,-18.402201783528977,,,32.7591,0.0006222993827160495,35.828247220901964,134.23936299255027,137.0555659347863,21.08,0.036723816098767015,0.43,0.42,0.43,0.42,-65.3,01:29:27.5,-52:46:08,2,2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,20:12:27.73,-55:21:22.6,411.51,0.105,-33.38769640045806,342.62880067860107,,,,,,,-15.906870281319481,,,32.7282,0.0006169753086419754,34.69532374989842,88.8037627099784,231.0250801268083,22.65,0.05653453555281815,0.46,0.44,0.467,0.433,-63.2,20:12:56.9,-55:22:59,2,2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,08:32:38.86,-40:27:07.0,477.0,0.035,-0.3666011422073623,259.46290825835763,,,,,,,,,,29.6895,0.0004972993827160495,33.478417241585085,29.104781847388953,371.7171989478512,,0.07053122041238878,0.60,0.61,0.61,0.60,-20.4,08:30:27.1,-41:00:13,18,18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,11:38:24.35,-56:47:56.6,701.1,,4.660724088916387,293.0206332258541,,,,,,,,,,33.3645,0.0006476080246913582,35.50920424695516,,,,0.05829629742272793,0.55,0.56,0.56,0.55,-42.6,11:38:40.1,-56:58:19,3,14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,03:28:33.55,-47:20:00.6,440.1,0.3619,-53.33873551014794,256.9905521603333,,,,,,,-20.01493600584778,,,31.2665,0.0005606481481481482,34.847168581897144,319.87833971081477,39.72978317592195,21.522,0.040475882228336285,0.68,0.57,0.69,0.55,-72.3,03:29:28.1,-47:33:46,4,6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,509.7,,,,,,,,,,,,,,,,,,,,,,,,,19:44:00.8,-64:38:56,3,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,10:21:27.30,+06:06:36.9,329.9,0.1569,48.645821973198515,236.5768186336059,,,,,,,-20.503827686465083,,,32.9472,0.0006512345679012347,31.135655971053204,134.1508824424858,113.80954411484221,18.99,0.04986598482544415,0.48,0.51,0.511,0.479,-13.2,10:21:07.6,06:07:46,7,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,09:59:37.34,+14:05:16.9,374.5,0.042729,47.9691658838058,222.13351863847174,,,,,,,-19.70138455101351,,,35.7047,0.0008047839506172841,31.376851659458055,35.60394533586725,260.6760749961636,16.97,0.21640992079124294,0.48,0.51,0.52,0.46,-30.0,10:01:49.1,13:54:49,7,5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,10:36:55.11,-00:57:16.0,260.2,,47.166705615240694,248.39448266843007,,,,,,,,,,31.494,0.0005731481481481483,31.020511094579845,,,,0.059388957287422356,0.9,1.60,1.59,0.55,-6.5,10:36:46.5,-00:33:50,4,10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,00:35:07.10,-28:16:14.7,283.73,0.023686,-86.211564856287,14.439581956997664,,,,,,,-20.057333792897346,,,29.2195,0.0004969135802469136,33.24567743756915,19.639944942542215,196.95969039323444,15.13,0.04369032946736422,0.53,0.51,0.55,0.49,-54.1,00:39:55.0,-27:39:35,14,7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,09:05:19.40,-16:09:59.9,652.6,,20.14979703907054,244.34760268741297,,,,,,,,,,29.729,0.0004928240740740741,31.373913009100523,,,20.723,0.06503427502090811,0.75,0.65,0.81,0.56,-57.0,09:05:19.3,-16:13:42,7,10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,01:10:29.25,-44:26:21.9,601.8,0.127,-72.27128843562265,291.7066240793541,,,,,,,-18.83514889571315,,,30.9146,0.0005486882716049384,34.74804717268102,107.92498357220546,379.95773669486556,20.143,0.03381126338457375,0.57,0.57,0.59,0.55,-48.6,01:10:57.7,-44:24:05,3,5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,10:01:34.36,+37:36:58.9,256.4,,52.97379807914559,185.56856047020034,,,,,,,,,,58.7408,0.0026697530864197537,34.680464954697015,,,,0.14941095501847765,0.54,0.79,0.82,0.50,-19.3,10:01:50.6,37:36:49,3,"3 \ 
    ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,255.3395833333333,-49.54522222222222,565.17,0.066,-4.5968518887831165,338.19193306659514,,,,,,,-22.8,,,516.1448,0.8672839506172841,143.89654669427006,55.31488356769131,-140.88764564911955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,326.08624999999995,-79.31819444444444,578.78,0.1415,-34.129395787550386,312.32221628071824,,,,,,,-18.548967418764285,,,56.1932,0.002141203703703704,46.02016925615201,120.6013686970099,311.83991418908283,20.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,32.17791667,71.035,110.95,0.011228,9.10706121454355,129.18298840272473,,,,,,,-20.2,,,139.7375,0.03468364197530865,39.411300736246574,9.279007922811807,-76.61754684310401,,,,,,,,,,,,220319aaeb,59657.932756968,0.16,79.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,282.05679167,73.33691389,630.703,0.1139,26.13010553773556,104.30803693880434,,,,,,,-19.97,,,54.6831,0.0023935185185185188,36.88124357645262,96.50286582907675,397.37480078505297,,,,,,,,,,,,220914aabz,59836.1459661151,0.524288,9.64463,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,282.67,70.24383333,270.26,0.0894,25.476400535971187,100.94319404559985,,,,,,,-20.79,,,55.6079,0.002503858024691358,37.6900375618451,75.33175354221277,93.2901678868571,,,,,,,,,,,,220426aaaw,59708.4944990805,0.524288,21.5075,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,310.199525,72.88232722,263.0,0.04304,18.38959215248935,106.93849733983392,,,,,,,-20.23,,,76.0997,0.005127314814814816,39.224428813883065,35.86554699016051,107.19658325275775,,,,,,,,,,,,220207aabh,59617.8085036402,0.524288,59.9635,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,350.87449583,72.19238611,499.328,0.248123,10.471796758012811,116.2459452742109,,,,,,,-20.88,,,128.2243,0.021736111111111116,41.09917676669419,215.67681847947077,91.59970992749516,,,,,,,,,,,,220307aaae,59645.8456342526,0.524288,11.9059,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,134.7205,73.49083333,462.657,0.477958,34.79801366439564,140.02437119854702,,,,,,,-20.63,,,46.3394,0.0014699074074074076,31.136122290522195,427.9983152470413,-28.97026677183217,,,,,,,,,,,,220310aaam,59648.2417207443,1.048576,68.41,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,219.105575,70.09594444,624.124,0.622,44.46716852171675,110.75309145783038,,,,,,,-21.34,,,36.6542,0.0009135802469135805,32.315487719671715,563.8218736066577,-5.343749276405319,,,,,,,,,,,,220418aaai,59687.3557284763,1.048576,10.8782,1.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,318.04483333,72.82727778,396.651,0.30039,16.51344426069766,108.35440989938549,,,,,,,-19.46,,,84.5563,0.006542438271604939,39.746472592717794,263.2033479022354,7.03241297229817,,,,,,,,,,,,220506aabd,59705.5970129235,0.524288,48.9187,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,311.98145,72.58496944,649.893,0.241397,17.78524738613183,106.99499330357716,,,,,,,-18.31,,,78.4804,0.005511574074074075,39.467305364420326,209.56084784986672,259.6948814808743,,,,,,,,,,,,220825aaad,59816.2572924695,1.048576,15.0645,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,240.25708333,70.91880028,314.976977839954,0.158239,38.89332117728301,104.92312676414824,,,,,,,-19.96,,,39.8597,0.001131172839506173,33.68447994472716,135.33563700784947,91.60213124180531,,,,,,,,,,,,220920aacl,59842.9815705163,0.524288,14.3507,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,280.79870833,70.52420833,440.357705236579,0.284669,26.139857546918464,101.14511610502582,,,,,,,-20.94,,,54.346,0.002371913580246914,37.430238288300615,248.90819859090544,77.5867311792944,,,,,,,,,,,,221012aaab,59864.0510912293,2.097152,9.41028,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,612.2,0.4,,,,,,,,,-18.751414825952246,,,20.700000000000045,,30.0,355.1823009243959,147.36978505400293,23.0,0.0,,,,,,,,,,,,,,,561.5,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,468.1,0.3714,,,,,,,,,-18.212270852400962,,,8.600000000000023,,30.0,328.6385828381913,73.5463155620597,23.35,0.0,,,,,,,,,,,,,,,429.5,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,686.55,0.361,,,,,,,,,-20.54014306747975,,,59.549999999999955,,30.0,319.0484219408528,204.22599416542778,20.95,0.0,,,,,,,,,,,,,,,597.0,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,1391.05,0.975,,,,,,,,,-20.192041363948526,,,13.950000000000045,,30.0,899.2992775074099,226.73454303422278,23.9,0.0,,,,,,,,,,,,,,,1347.1,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,490.7,0.2395,,,,,,,,,-21.6560131053805,,,101.19999999999999,,30.0,207.8359341795919,122.35906883453659,18.81,0.0,,,,,,,,,,,,,,,359.5,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,411.4,0.2505,,,,,,,,,-19.19647069687048,,,61.69999999999999,,30.0,217.83823123394131,81.45683227993497,21.38,0.0,,,,,,,,,,,,,,,319.7,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,640.6,0.2764,,,,,,,,,-20.279866973518466,,,102.30000000000001,,30.0,241.38917374163455,209.11221110808955,20.54,0.0,,,,,,,,,,,,,,,508.3,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,706.7,0.554,,,,,,,,,-19.983965281748567,,,14.400000000000091,,30.0,499.64661813755623,104.66755589603842,22.61,0.0,,,,,,,,,,,,,,,662.3,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,608.9,0.271,,,,,,,,,-21.360905574263914,,,7.600000000000023,,30.0,236.47893862420048,263.43120485900823,19.41,0.0,,,,,,,,,,,,,,,571.3,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,532.5,0.301,,,,,,,,,-19.172335436166115,,,95.60000000000002,,30.0,263.75802260994556,110.02457908536083,21.86,0.0,,,,,,,,,,,,,,,406.9,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,451.2,0.327,,,,,,,,,-20.94018607373268,,,9.199999999999989,,30.0,287.69597285339995,93.67296695297668,20.3,0.0,,,,,,,,,,,,,,,412.0,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,345.15,0.1265,,,,,,,,,-18.785079352811643,,,9.149999999999977,,30.0,107.48786684376392,176.220269113392,20.15,0.0,,,,,,,,,,,,,,,306.0,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,586.96,0.4525,,,,,,,,,-20.608183145146008,,,9.160000000000082,,30.0,404.21948443268093,98.850613127242,21.46,0.0,,,,,,,,,,,,,,,547.8,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,438.9,0.07,,,,,,,,,-22.17862539580382,,,13.799999999999955,,30.0,58.71819195276771,314.37552153946945,15.39,0.0,,,,,,,,,,,,,,,395.1,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,396.7,0.2625,,,,,,,,,-22.201987053435705,,,10.199999999999989,,30.0,228.74986482823934,101.1882258786223,18.49,0.0,,,,,,,,,,,,,,,356.5,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,357.4,0.1185,,,,,,,,,-19.53207485819432,,,10.099999999999966,,30.0,100.4939991886994,193.8363887450162,19.25,0.0,,,,,,,,,,,,,,,317.3,DSA-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,65.68333333333332,73.66444444444446,189.4,0.068,16.637523050657027,136.4585162478116,,,,,,,-20.78,,,87.5503,0.006934413580246915,35.30056288509081,57.01653776022951,8.925654826479109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,8.269499999999999,28.83111111111111,201.8,0.0602,-33.86791781726206,118.08861963852904,,,,,,,-21.15,,,45.5719,0.0014776234567901237,32.99389899428782,50.38008640933053,68.71733125484026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,158.58374999999998,73.75138888888888,103.5,0.004,40.05688384621478,134.81279992635143,,,,,,,-19.1,,,41.0655,0.0011280864197530866,30.93003917505513,3.2991950917510375,28.09289415656757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,348.71666666666664,48.34027777777778,209.4,0.0275,-11.48816628500851,106.82499792168566,,,,,,,-19.71,,,118.4717,0.015640432098765436,42.63755868250136,22.82399354033511,24.78515598750708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,180.92916666666665,27.552500000000002,112.5,0.0302,79.397982186427,207.90024715581328,,,,,,,-18.85,,,19.9345,0.00029436728395061733,30.91072715526269,25.084044001320827,35.49866903845514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,65.81666666666666,16.06722222222222,184.5,0.0715,-22.892037504712945,179.29672785796583,,,,,,,-20.93,,,70.2136,0.0034143518518518524,31.674712173968828,59.994432597171354,21.108031011535065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
