chime_event_id,name,ra_frb,dec_frb,b_err,a_err,gal_b,gal_l,DM_YT20,DM_NE2001,theta,tags,frb_survey,DM,include,locnote,hgnote,desi_cutout,tau_NE2001_600,primary_id,secondary_id,primary_ra,primary_dec,primary_P_Ox,primary_z_phot_median,primary_z_phot_l95,primary_z_phot_u95,primary_z_spec,primary_mag,secondary_ra,secondary_dec,secondary_P_Ox,secondary_z_phot_median,secondary_z_phot_l95,secondary_z_phot_u95,secondary_z_spec,secondary_mag,primary_z_spec_source,dm_igm,extinction_mags,flux,flux_err,fluence,fluence_err
324962446,FRB20231005B,344.3805471,15.22387775,0.0005555555556,0.005212596537,-39.427592317575375,86.37244216974186,36.120468215562866,39.5428,8.084904991,CHIME-KKO,CHIME/FRB,640.9332275,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=344.380547092994&dec=15.223877751007&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.0011080246913580249,DECaL 10995555219016922,DECaL 10995555219016953,344.380124099931,15.2221950050534,0.267427984007523,0.5874437689781189,0.1742866039276123,1.0006009340286255,-1.0,23.100952,344.381395542147,15.2188153157935,0.050080091698646,0.48189324140548706,0.2078399658203125,0.7559465169906616,-99.0,22.136509,None,531.1114871790656,0.12979789876722758,16.3,1.69,33.48,3.48
348285021,FRB20231229A,26.46782524,35.11291775,0.0005555555556,0.003174812364,-26.443351613340827,135.34490734266618,32.75255206112186,58.1803,10.05299881,CHIME-KKO,CHIME/FRB,198.54776,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=26.4678252438447&dec=35.1129177472066&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.0024791666666666673,Pan-STARRS 150120264676039997,Pan-STARRS 150130264651724095,26.46776439,35.10782949,0.243441718055782,0.031180382,0.019143933818509977,0.04321683018149002,-1.0,16.5158004760742,26.46517625,35.1112232,0.21522559277298,-1.0,-1.0,-1.0,-1.0,16.9785995483398,None,25.902401424711616,0.13859025245573592,211.23,21.13,95.47,9.58
339589360,FRB20231128A,199.5782006,42.9927075,0.0005555555556,0.008303263977,73.22400427801314,105.68523472327594,31.323607981166074,25.0063,9.904935674,CHIME-KKO,CHIME/FRB,332.4,yes,,Potential PRS candidate; potential repeater of FRB20191106C,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=199.578200643526&dec=42.9927074964711&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.00043101851851851857,DECaL 9907735753852365,DECaL 9907735753852318,199.580129488901,42.9997130685679,0.984675201253371,0.11685477197170258,0.07323190197348595,0.1604776419699192,0.1079,17.306005,199.57488012743,42.9791717768237,0.00508418034210594,0.4944689869880676,0.40104611217975616,0.5878918617963791,0.0,21.445442,Lick-2024A-1,91.28800448613725,0.05516733224591968,2.77,0.32,67.68,6.87
348687097,FRB20231231A,342.4018705,16.42678143,0.0005555555556,0.003157903314,-37.366518667738845,85.21488493200783,36.801149504852546,41.0328,8.575732328,CHIME-KKO,CHIME/FRB,1247.494629,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=342.401870467405&dec=16.4267814344415&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.0012145061728395063,DECaL 10995562478307700,DECaL 10995562478307676,342.402102212762,16.4302585475557,0.373450439705832,0.5464820265769958,0.42653992027044296,0.6664241328835487,-1.0,22.179813,342.401353637122,16.4271072288279,0.283960441380901,0.9496257305145264,0.7171120792627335,1.1821393817663193,-99.0,22.945404,None,492.4202280220455,0.3141905707422861,204.39,20.45,280.96,28.17
325515646,FRB20231007A,185.384974,79.8851437,0.0005555555556,0.006812817301,37.14758078329454,124.57434751770674,31.865686721268887,42.5354,4.24326327,CHIME-KKO,CHIME/FRB,819.666626,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=185.384974005139&dec=79.885143700195&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.0012631172839506174,DECaL 9907742335175463,DECaL 9907742335175408,185.406965951731,79.8890966982606,0.873171635930977,0.04835928976535797,0.023366577923297882,0.07335200160741806,-1.0,17.131136,185.384257192307,79.886261851224,0.0402462700484849,0.7875832319259644,0.5726577341556549,1.0025087296962738,0.0,23.104795,None,40.348022855313644,0.2940408719520649,13.68,1.45,36.74,3.88
347082860,FRB20231223C,259.5446492,29.49793687,0.0005555555556,0.003148474211,32.08016162404433,52.31072014041496,45.91327926465718,47.8659,9.717681959,CHIME-KKO,CHIME/FRB,179.5421753,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=259.544649177547&dec=29.4979368707501&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.001963734567901235,DECaL 10995634357144446,DECaL 10995634357144422,259.544431723936,29.4958476959468,0.953419550835349,0.12347412109375,0.09280276298522949,0.1541454792022705,0.1059,16.498093,259.543150414502,29.4950802406685,0.0175593651773831,0.10998919606208801,0.0,0.5496277511119843,-99.0,20.005682,Lick-2024A-1,89.55639121347059,0.09283620701963315,68.07,6.81,287.17,28.75
343537552,FRB20231209A,180.9095146,50.07879183,0.0005555555556,0.006077783962,65.29402866260604,141.46871293586085,30.386717858777786,28.5564,9.610028269,CHIME-KKO,CHIME/FRB,1232.128418,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=180.909514598069&dec=50.0787918314104&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.0005250771604938273,DECaL 9907737574180125,DECaL 9907737574180100,180.912151468267,50.0867486572797,0.504687474104478,0.20184475183486938,0.12446606159210205,0.2792234420776367,-1.0,19.592573,180.909269498597,50.0729417072108,0.0833596304694346,0.4147815406322479,0.24806851148605347,0.5814945697784424,0.0,21.355547,None,174.01251279183654,0.04533643835670236,11.82,1.21,36.27,3.73
330976597,FRB20231025B,270.788071,63.989077,0.000556,0.007113,29.433995109148803,93.43323971732983,37.7310717342053,48.5887,9.952713,CHIME-KKO,CHIME/FRB,368.3849487,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=270.788071&dec=63.989077&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.0018410493827160498,DECaL 9907740469102043,DECaL 9907740469102130,270.786050004485,63.9855680327795,0.9252945761548,0.3643682897090912,0.22444413602352142,0.504292443394661,0.3238,20.929941,270.798141894239,64.0078341712766,0.00158285011682168,0.8600261211395264,0.3673417270183563,1.3527105152606964,0.0,22.921728,V/147/sdss12,284.64798379942164,0.08508753013399285,5.97,0.64,5.23,0.61
330838705,FRB20231025C,71.977226,33.237985,0.000556,0.004295,-7.593428256775631,169.3317641136532,36.42560322371935,146.9557,9.228786,CHIME-KKO,CHIME/FRB,509.9159546,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=71.977226&dec=33.237985&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.05022376543209878,Pan-STARRS 147880719743595797,Pan-STARRS 147890719719564519,71.97428476,33.23752738,0.947554488629043,-3.0,3.0,0.0,-2.0,20.4139995574951,71.97197379,33.24491539,1.96696268512742e-05,-1.0,-1.0,-1.0,-1.0,21.3061008453369,Dusty,,2.3139621706822413,16.58,1.68,3.93,0.44
339069867,FRB20231126A,21.816031,89.288944,0.000556,0.016421,26.425812530362695,123.05553991131217,34.02425123342242,56.3883,-6.849878,CHIME-KKO,CHIME/FRB,673.2831421,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=21.816031&dec=89.288944&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.0024367283950617285,Pan-STARRS 215110220483728025,Pan-STARRS 215190214803130304,22.0497093,89.2643107,0.122311087518575,-3.0,3.0,0.0,-1.0,20.8386001586914,21.49670717,89.3245861,0.0740104588219794,-1.0,-1.0,-1.0,-1.0,20.0622997283935,None,,0.701334872174245,23.29,2.4,15.46,1.76
322840327,FRB20230928A,104.407554,60.572895,0.000556,0.003102,24.139928495878777,155.49329546130292,32.04253796540405,65.3927,7.425967,CHIME-KKO,CHIME/FRB,533.7577515,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=104.407554&dec=60.572895&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.003070216049382717,DECaL 9907739830257617,DECaL 9907739830257594,104.408827049852,60.5741311513579,0.437755113492984,0.8453569412231445,0.31049031019210815,1.380223572254181,-1.0,23.331806,104.405504040933,60.5659088818571,0.26409945525298,0.30937954783439636,0.0,0.6301099956035614,0.0,21.220112,None,776.0268603859804,0.20639459243558406,224.84,22.49,9942.72,994.28
328261629,FRB20231017A,346.754287,36.652682,0.000556,0.003645,-21.651900737590765,100.60979893090294,39.15779087039692,64.5507,9.407498,CHIME-KKO,CHIME/FRB,344.1224976,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=346.754287&dec=36.652682&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.0035316358024691367,Pan-STARRS 151973467535638727,Pan-STARRS 151963467484361364,346.75331402,36.64844663,0.918164518122892,0.25075325,0.1056690979370088,0.3958374020629912,0.245,20.3647003173828,346.74848156,36.63395844,3.81261955834066e-07,-1.0,-1.0,-1.0,-1.0,21.0354995727539,Lick-2024B-1,212.80366617497626,0.3262334139362609,33.6,3.37,8.19,0.86
333031657,FRB20231102A,228.837416,56.799192,0.000556,0.004169,50.888537485189865,92.27209867376516,33.55264574243692,33.5923,9.845774,CHIME-KKO,CHIME/FRB,906.2027588,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=228.837416&dec=56.799192&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.0007770061728395063,DECaL 9907739106609499,DECaL 9907739106609507,228.83582759691,56.7957931102883,0.35021079377912,0.7461572289466858,0.37602928280830383,1.1162851750850677,0.6878,22.917427,228.837580026146,56.7896384603193,0.00131176500157017,1.0820841789245605,0.7845973968505859,1.3795709609985352,0.0,23.74384,V/147/sdss12,626.2281552735444,0.03305201268759985,15.19,1.54,12.01,1.26
347027446,FRB20231223B,78.699512,48.754654,0.000556,0.023381,5.894704215604261,160.1415711274686,37.626424933473174,160.7711,8.808987,CHIME-KKO,CHIME/FRB,499.4022217,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=78.699512&dec=48.754654&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.07487654320987656,Pan-STARRS 166460786900208765,Pan-STARRS 166580787192364264,78.69002693,48.72343317,0.260065475647142,0.34135154,0.04284625646408802,0.639856823535912,-1.0,21.6347007751464,78.7192153,48.81968942,0.00613319877983657,-1.0,-1.0,-1.0,-1.0,19.8232994079589,None,300.80176378533827,1.2482633775369723,10.67,1.16,15.02,1.72
321977347,FRB20230926A,269.124876,41.814304,0.000556,0.00499,27.483988325774334,68.23528265660796,43.99948073846631,52.62,8.87811,CHIME-KKO,CHIME/FRB,222.8102264,yes,,,https://www.legacysurvey.org/viewer%20dr9%20photo%20z?ra=269.124876&dec=41.814304&layer=ls-dr9&zoom=15&sga-parent&photoz-dr9&targets-dr9-main-dark&targets-dr9-main-bright&targets-dr9-main-sec-dark&targets-dr9-main-sec-bright,0.002263888888888889,DECaL 9907735417918096,DECaL 9907735417918129,269.124186336877,41.8099992472618,0.995846999602502,0.05847516655921936,0.035457005724310875,0.08149332739412785,0.0553,15.458912,269.127482115693,41.8135899574552,0.00204639870899835,0.08289249241352081,0.0,0.3101043254137039,0.0,20.396406,Lick-2024A-1,46.21793013492914,0.09003155604744412,26.78,2.78,28.41,3.08
