3.559856489878782115e-01	3.760276075945077423e+02
6.031648866026231293e-01	2.600140869110051085e+02
8.579160745827347778e-01	1.766633278644544021e+02
1.113464310595710716e+00	1.578223525957471622e+02
1.374039914321364408e+00	1.240605249964526706e+02
1.619154704570298309e+00	1.103790619907522768e+02
1.870686673430271840e+00	9.512068846242746645e+01
2.123290040706380832e+00	8.138148366055142446e+01
2.378144976376236119e+00	6.930731263410437748e+01
2.630489925835516996e+00	6.001696252007415211e+01
2.878653162679494670e+00	5.166655354897940100e+01
3.131144366275339319e+00	4.623163536082493863e+01
3.388159578333816313e+00	4.100754475884004790e+01
3.638741848210948149e+00	3.654207728558856871e+01
3.888315910732085268e+00	3.324072807326879087e+01
4.139052155837465996e+00	3.029962628884676690e+01
4.390305777018236988e+00	2.859729378030428393e+01
4.642172339120373081e+00	2.616505756635412183e+01
4.894678666149941293e+00	2.434075136654976745e+01
5.147269052361176378e+00	2.257825678173837858e+01
5.398003206656323272e+00	2.034433922966597663e+01
5.647798235368590269e+00	1.868389335874933010e+01
5.900534302989873581e+00	1.741150456211039099e+01
6.151460297009074374e+00	1.621030200883452110e+01
6.402630176204441526e+00	1.470394177953113335e+01
6.655964674748322096e+00	1.397133659703533937e+01
6.908782583105771202e+00	1.315476380280060020e+01
7.159060853508338873e+00	1.211852746980661522e+01
7.409414762591408632e+00	1.111464951477971752e+01
7.659227149364629561e+00	1.041731925097634104e+01
7.911559474606142395e+00	1.003728991107290902e+01
8.163750941790897997e+00	9.250092395428868741e+00
8.415757210439384295e+00	8.814936722872069197e+00
8.667638839289207198e+00	8.375811577782474870e+00
8.918801124864609520e+00	7.904822773030498517e+00
9.170480108345369530e+00	7.413021694246840099e+00
9.420566033467249412e+00	6.964461858547815076e+00
9.671642335271435797e+00	6.652395039511895369e+00
9.923426157758477473e+00	6.322806279117267003e+00
1.017396902749181820e+01	6.057710138461266602e+00
1.042533700753922155e+01	5.722431277640234626e+00
1.067702948358784276e+01	5.638581563328796342e+00
1.092969337256462303e+01	5.230430449934109660e+00
1.118211872033766419e+01	5.005912941916103698e+00
1.143346516925797296e+01	4.780159222345290893e+00
1.168350508557724687e+01	4.616662566920016531e+00
1.193379937775929100e+01	4.468375050099759882e+00
1.218553055762879112e+01	4.293538899216673421e+00
1.243711650801278878e+01	4.103529103303931613e+00
1.268867268647359303e+01	3.925207258667876342e+00
1.294075027177769144e+01	3.807572552271632826e+00
1.319267287020158363e+01	3.590025111386602852e+00
1.344470571782862756e+01	3.447731031436056970e+00
1.369480150283709641e+01	3.274611883385356581e+00
1.394591277066507828e+01	3.178508951788681092e+00
1.419764645764527167e+01	3.057343995774400192e+00
1.444766774168416212e+01	2.950253450317792847e+00
1.469906835825429070e+01	2.840790934533776735e+00
1.495059118111036511e+01	2.749605958272904438e+00
1.520261612590052991e+01	2.632844031086786885e+00
1.545415944503929495e+01	2.553460599078648752e+00
1.570456072545780124e+01	2.476327681678139658e+00
1.595705800128773966e+01	2.403910718368091448e+00
1.620829297830731619e+01	2.294263240834196083e+00
1.645966591028190962e+01	2.261969392240011700e+00
1.671125708846596325e+01	2.204707571130880339e+00
1.696160259490052624e+01	2.152470009525263794e+00
1.721370276108077135e+01	2.079372530853087486e+00
1.746543424102250341e+01	2.020810752271803068e+00
1.771598473288305442e+01	1.941949958202213278e+00
1.796653767411944003e+01	1.908964964321889779e+00
1.821765658501893270e+01	1.854682185431055785e+00
1.847053788120423334e+01	1.787721648380254935e+00
1.872257696809484173e+01	1.758025818117022965e+00
1.897394097105746269e+01	1.703087261710093614e+00
1.922542454726159988e+01	1.663964708887228472e+00
1.947607703355479103e+01	1.611673681982919160e+00
1.972678839839982601e+01	1.557557055617959874e+00
1.997802698857814363e+01	1.516313284789783333e+00
2.022863620534168660e+01	1.459900459972969688e+00
2.047969598507238231e+01	1.428852273715447430e+00
2.073250439107362553e+01	1.392522078419921483e+00
2.098435855211640089e+01	1.345778179744034242e+00
2.123502923393334640e+01	1.314510883953975862e+00
2.148629411178690773e+01	1.271701485402899401e+00
2.173831825513516591e+01	1.238270792165660827e+00
2.198972260956887226e+01	1.206860658339031112e+00
2.223974971000711420e+01	1.184981399762398135e+00
2.249141870643862973e+01	1.149885825166968134e+00
2.274404614890906373e+01	1.124646011629458320e+00
2.299521835768831579e+01	1.090704779587922335e+00
2.324620084136223852e+01	1.073834555493515142e+00
2.349757798664387209e+01	1.053333526062036007e+00
2.374870488118759937e+01	1.031151217226500494e+00
2.399988781917473091e+01	1.001992150490695899e+00
2.425071646049711305e+01	9.879797085899747477e-01
2.450187830577813841e+01	9.669804470102151273e-01
2.475391093216606109e+01	9.490144968608283937e-01
2.500524226975159792e+01	9.209882694188331609e-01
2.525610980153284402e+01	9.079629228785746076e-01
2.550801425092822328e+01	8.870343483400049411e-01
2.575943113325822864e+01	8.699141890006613087e-01
2.601074166866445125e+01	8.471588817614501554e-01
2.626234447079615464e+01	8.318425630714872954e-01
2.651347712943701751e+01	8.128990477659714387e-01
2.676474177984877656e+01	7.958916699626238378e-01
2.701628079430242479e+01	7.866242202028027597e-01
2.726734205837282232e+01	7.723183562150519599e-01
2.751837013544679422e+01	7.582051732085405282e-01
2.776937726815812724e+01	7.449739356519150535e-01
2.802070160973895341e+01	7.272789247609575680e-01
2.827249982643487058e+01	7.138330055064344704e-01
2.852407603869968966e+01	7.019922616508064150e-01
2.877567300468570721e+01	6.898178251857870480e-01
2.902733523039245256e+01	6.799375252897136290e-01
2.927861073083739996e+01	6.683580128560654421e-01
2.953003196193969160e+01	6.547469003699338819e-01
2.978106336846375157e+01	6.450147787870424976e-01
3.003148440777084716e+01	6.311222343127677048e-01
3.028303386126418673e+01	6.189781320419603938e-01
3.053456493440382857e+01	6.086024633370689108e-01
3.078585183944906944e+01	5.974474725063471103e-01
3.103757946070165730e+01	5.842421863103707258e-01
3.128931656795834826e+01	5.807474917339586762e-01
3.154125974608096428e+01	5.703933154395423033e-01
3.179158626791808828e+01	5.591448954614550715e-01
3.204196438636942190e+01	5.509866491144912448e-01
3.229345624690945016e+01	5.397742667927699634e-01
3.254491795349546379e+01	5.324761605770964579e-01
3.279661199584414533e+01	5.194340327355401188e-01
3.304781054557115993e+01	5.097047025489307437e-01
3.329958828032162188e+01	5.058569678782048884e-01
3.355183723684311303e+01	4.941944660744947426e-01
3.380253855881218072e+01	4.876626919686905537e-01
3.405313147025059095e+01	4.793111646987721630e-01
3.430479305560803738e+01	4.717908712145476025e-01
3.455623390824965924e+01	4.654474491734149066e-01
3.480735498195039668e+01	4.603038538181686845e-01
3.505856438430107858e+01	4.499766506569345403e-01
3.531001549359893943e+01	4.433305606506968144e-01
3.556133107357548084e+01	4.356232627073571284e-01
3.581233698845250757e+01	4.296391488422531268e-01
3.606382608666838507e+01	4.235187132628013829e-01
3.631533331237931606e+01	4.166273629690516733e-01
3.656697642527945646e+01	4.109325771148014117e-01
3.681852327087045751e+01	4.053308592961419321e-01
3.706973766105884494e+01	3.978530581363292074e-01
3.732129678941971207e+01	3.932655593425227747e-01
3.757306314229551703e+01	3.872942645272893780e-01
3.782389924159279104e+01	3.821594490488894325e-01
3.807464007418068519e+01	3.782170026534165119e-01
3.832565302212735503e+01	3.698534635781283164e-01
3.857740378043642693e+01	3.655701971448110932e-01
3.882942253427300017e+01	3.609355927544505849e-01
3.908032307380011616e+01	3.556948467795778557e-01
3.933129330145365543e+01	3.499402587986975011e-01
3.958227876786669697e+01	3.438016366974412374e-01
3.983382520768443413e+01	3.412188337034681163e-01
4.008544842975349098e+01	3.347448670560875805e-01
4.033619301340542052e+01	3.316705944842472942e-01
4.058776599344974301e+01	3.253135069779430899e-01
4.083970221749189022e+01	3.219302390088211729e-01
4.109095921749577940e+01	3.170287934705863786e-01
4.134236727584069371e+01	3.138975544891492997e-01
4.159390229570379915e+01	3.112345224290793411e-01
4.184507899773220174e+01	3.056578523301161643e-01
4.209613747244114279e+01	3.023911391134915250e-01
4.234722818606434913e+01	2.977907572798502156e-01
4.259857332263157303e+01	2.952117805041468146e-01
4.285027109763341713e+01	2.902137634726341675e-01
4.310176195204312677e+01	2.869165541174813483e-01
4.335299280752174411e+01	2.837008370605332841e-01
4.360432095771267313e+01	2.794280271720949171e-01
4.385558663826572712e+01	2.752402600113639242e-01
4.410724528235365938e+01	2.731723090773977569e-01
4.435852190379520010e+01	2.699566172190556723e-01
4.460901713855037087e+01	2.661109420455434749e-01
4.486008510459071630e+01	2.628418238292477560e-01
4.511170295299168487e+01	2.594968543723469856e-01
4.536358210673532199e+01	2.561431462987160401e-01
4.561456198601624124e+01	2.521047175018636954e-01
4.586556721283918137e+01	2.500951943738318195e-01
4.611769651966599781e+01	2.465289122424235146e-01
4.636915627004315610e+01	2.438745421083310938e-01
4.662034887549072693e+01	2.413525593199087327e-01
4.687172305024841279e+01	2.372457608620613945e-01
4.712349745478636009e+01	2.347777650101659508e-01
4.737470617006108142e+01	2.328056172100738397e-01
4.762538569197067062e+01	2.293325771050976347e-01
4.787648835337603259e+01	2.274491869711222081e-01
4.812806309416585293e+01	2.245450173880320921e-01
4.837947377766823820e+01	2.217619098290751767e-01
4.863055608299239907e+01	2.194637465096272999e-01
4.888199020684587026e+01	2.173164440215794024e-01
4.913362466485948232e+01	2.158336976573416166e-01
4.938531946307731602e+01	2.119290750052849615e-01
4.963608988707425596e+01	2.104224376259372642e-01
4.988699356578750610e+01	2.076504307251673398e-01
5.013861839733769443e+01	2.062942919810166753e-01
5.038999807568713862e+01	2.042624717832791092e-01
5.064128572509015669e+01	2.016876116846473832e-01
5.089265153888026560e+01	1.994225127629896122e-01
5.114416620234485578e+01	1.967065449335069494e-01
5.139546355734375993e+01	1.955376276389172441e-01
5.164701680266333028e+01	1.927516206540359212e-01
5.189862905495089507e+01	1.910478513139316215e-01
5.214967308047777550e+01	1.892127987927904320e-01
5.240069291691047226e+01	1.871323794438471966e-01
5.265205790651547346e+01	1.862160697248650132e-01
5.290347041453212995e+01	1.838858123763763008e-01
5.315461969811498477e+01	1.815914493267394569e-01
5.340579219818222612e+01	1.803407508673332271e-01
5.365762065089100474e+01	1.787421214125619884e-01
5.390923473668377852e+01	1.768457852730789814e-01
5.416006359979510876e+01	1.752233910238850945e-01
5.441130437191114311e+01	1.743789152805464149e-01
5.466262745830391623e+01	1.727898345697306826e-01
5.491405993929731011e+01	1.713074988095966422e-01
5.516541491717607215e+01	1.693786431264716064e-01
5.541638268596229011e+01	1.679657213772306201e-01
5.566794564877197615e+01	1.661039675212676592e-01
5.591937805757883950e+01	1.655410143136352707e-01
5.617071533636728020e+01	1.635856487385324576e-01
5.642219117939477258e+01	1.624628090044879236e-01
5.667351334189861944e+01	1.609944656326223467e-01
5.692472708748548627e+01	1.598773733923829488e-01
5.717591204656960002e+01	1.589537430612203150e-01
5.742747687291149106e+01	1.575627928050284121e-01
5.767908487077198032e+01	1.560592904636102229e-01
5.793014671413330063e+01	1.550424170062345564e-01
5.818129395888691135e+01	1.530059878505464210e-01
5.843277276607519610e+01	1.530984871728498231e-01
5.868441457608106049e+01	1.517463896187557781e-01
5.893571635795849062e+01	1.512485904398672698e-01
5.918679860974395979e+01	1.504029159239986813e-01
5.943824578411374659e+01	1.496046035129158513e-01
5.968934443052460637e+01	1.486949812253695324e-01
5.994009881519919958e+01	1.475756787337353104e-01
6.019143008204730450e+01	1.471585245534731134e-01
6.044303967578304793e+01	1.460375778928432733e-01
6.069446539940648933e+01	1.453162956916790594e-01
6.094594283876522667e+01	1.449517515143576574e-01
6.119752142863568878e+01	1.441645483896171476e-01
6.144920707655568037e+01	1.435187719517708183e-01
6.170042875117553649e+01	1.431206167962233156e-01
6.195135852331920745e+01	1.424982638367463528e-01
6.220292279118605450e+01	1.416183776745851830e-01
6.245429299708936099e+01	1.411446086994861127e-01
6.270516484212564734e+01	1.408061285310999722e-01
6.295654789617530156e+01	1.405359593583505873e-01
6.320814180923495940e+01	1.403418743705927008e-01
6.345941573738152641e+01	1.402915959203113738e-01
6.371040057052023542e+01	1.398617855073229777e-01
6.396185745578683424e+01	1.395985202214765353e-01
6.421368546549915379e+01	1.395567977282877181e-01
6.446479073454199238e+01	1.392152449957680393e-01
6.471588673409551973e+01	1.383672358439682337e-01
6.496730834160189261e+01	1.379861579864482546e-01
6.521856319783852030e+01	1.369206952392183763e-01
6.546992987326736113e+01	1.354869731496197716e-01
6.572120553073852989e+01	1.348714503369033424e-01
6.597232322532917692e+01	1.339758487971248746e-01
6.622368994537650622e+01	1.330113422167437109e-01
6.647513103932683975e+01	1.321410919234926040e-01
6.672672959741110787e+01	1.317906051377643606e-01
6.697798244417811020e+01	1.303664290315053875e-01
6.722885542524284119e+01	1.293566770152915768e-01
6.748048616955249202e+01	1.286354217778692688e-01
6.773229923195737001e+01	1.281353200899605915e-01
6.798322572139460362e+01	1.269912671558938722e-01
6.823447173775937813e+01	1.267043091583297809e-01
6.848606896751729778e+01	1.262229710731305465e-01
6.873741544680683546e+01	1.250248149701854439e-01
6.898873787744179253e+01	1.245461834515431965e-01
6.923979673744193519e+01	1.235068845250622271e-01
6.949145441276264989e+01	1.227142100133360170e-01
6.974265210301840057e+01	1.222137845792593269e-01
6.999344031108012132e+01	1.215392777242994687e-01
7.024493114765583357e+01	1.208843482097847061e-01
7.049642464225027538e+01	1.203798590891701908e-01
7.074774315836204153e+01	1.194184523502710565e-01
7.099906993548422918e+01	1.185665355316368880e-01
7.125054486425644029e+01	1.181276449991036787e-01
7.150182990423201090e+01	1.175614470567742653e-01
7.175309169194970593e+01	1.170774118143071002e-01
7.200430886966613286e+01	1.164584759239360168e-01
7.225563655627148307e+01	1.154305543377260601e-01
7.250698057097335436e+01	1.151009408686445301e-01
7.275814540940223196e+01	1.147293428173027235e-01
7.300954011634642882e+01	1.140284352459655648e-01
7.326094744803241099e+01	1.135279367671031270e-01
7.351241635922633577e+01	1.133664901938107317e-01
7.376385704484314942e+01	1.127179447059557665e-01
7.401507686011912313e+01	1.126321011229546865e-01
7.426642983754513239e+01	1.119959468665440716e-01
7.451774392350500875e+01	1.112832567720980492e-01
7.476888196695857403e+01	1.109934611004062960e-01
7.502031254291918572e+01	1.102408220397595590e-01
7.527179980263341008e+01	1.102084855020617343e-01
7.552311252549999665e+01	1.097370687159590213e-01
7.577409780062980360e+01	1.092977493499041747e-01
7.602551875404107307e+01	1.090957397866872403e-01
7.627713348914349467e+01	1.084130345673833956e-01
7.652808863434110265e+01	1.080815044213858933e-01
7.677928937816385258e+01	1.080098833028741018e-01
7.703080422988723797e+01	1.079286193751931994e-01
7.728259641407451852e+01	1.080636007410711308e-01
7.753362846048165125e+01	1.071821380579857513e-01
7.778433144503740948e+01	1.072325753700373724e-01
7.803587445609785789e+01	1.072571718232251670e-01
7.828752478929132508e+01	1.063630358119499186e-01
7.853900368295268208e+01	1.066239278690060549e-01
7.879021312407734001e+01	1.064102481454156368e-01
7.904165509986182769e+01	1.057452660836884495e-01
7.929330413459700821e+01	1.059411266651972827e-01
7.954446877222407863e+01	1.056613323490623868e-01
7.979551714753698377e+01	1.052935547288452039e-01
8.004692165377868207e+01	1.056302357245183371e-01
8.029810489950233432e+01	1.052565251888783332e-01
8.054908874480256031e+01	1.051655411255956601e-01
8.080044321541014085e+01	1.052081885823497875e-01
8.105216211323228492e+01	1.049289202639816232e-01
8.130349433109076074e+01	1.042886162758672464e-01
8.155444015076058406e+01	1.045758650817616986e-01
8.180579598042007206e+01	1.038806046096506924e-01
8.205747345046690100e+01	1.044165157443543018e-01
8.230895288137371324e+01	1.041647274039925880e-01
8.256017853616197044e+01	1.042742713021810180e-01
8.281171136842024794e+01	1.042262138688667406e-01
8.306338874103768433e+01	1.042745118001004029e-01
8.331416972271263433e+01	1.045629429706171898e-01
8.356490365514949303e+01	1.045952597772413506e-01
8.381669207113579034e+01	1.046811082008194810e-01
8.406812178552961257e+01	1.049233533715565603e-01
8.431890933464019611e+01	1.049050014780926604e-01
8.457023187027826339e+01	1.049587349652133933e-01
8.482151559398789686e+01	1.043482318047359025e-01
8.507283003168710422e+01	1.053985498587506342e-01
8.532426808165841692e+01	1.053706801911378083e-01
8.557600476924378086e+01	1.051332589701842180e-01
8.582757594343893004e+01	1.054803177486235144e-01
8.607831587296919906e+01	1.059169874537395917e-01
8.632961333877408094e+01	1.055587226349827545e-01
8.658121923681562748e+01	1.068238825264927333e-01
8.683268673150530503e+01	1.071469719533528486e-01
8.708396519721972595e+01	1.077923633447802482e-01
8.733506961066505880e+01	1.076898331997615532e-01
8.758618105842411694e+01	1.080572997024996096e-01
8.783752567351578477e+01	1.083467070189744336e-01
8.808868914679788986e+01	1.088396411913389178e-01
8.833994003395393690e+01	1.080620306713149514e-01
8.859174898584991809e+01	1.101117989318484425e-01
8.884303273375222432e+01	1.098915938488157218e-01
8.909352487970716084e+01	1.091905713591986155e-01
8.934511690540148265e+01	1.094576364817555353e-01
8.959715158813172309e+01	1.100967367173173173e-01
8.984803368908821142e+01	1.099936125012155735e-01
9.009924288814356430e+01	1.089778568692467975e-01
9.035039732041329330e+01	1.084761023565495169e-01
9.060151066709157419e+01	1.091517713020522529e-01
9.085215645777752513e+01	1.086966716880224254e-01
9.110358912880106175e+01	1.070529834779515438e-01
9.135593221689693166e+01	1.060900844070368360e-01
9.160680049007517312e+01	1.063937231386919424e-01
9.185814296072571494e+01	1.065283933833545277e-01
9.211014914083067140e+01	1.052266111522957986e-01
9.236133039430572467e+01	1.048098995640611014e-01
9.261226961967061300e+01	1.051214445364593852e-01
9.286339612223196127e+01	1.043656578133856927e-01
9.311503395193372512e+01	1.051879805143125235e-01
9.336621751977830286e+01	1.047155857629507997e-01
9.361677474844866254e+01	1.053828760444498330e-01
9.386828402731896404e+01	1.060031208591082907e-01
9.412013166396859276e+01	1.052546326622533224e-01
9.437159577797395116e+01	1.052694050401328518e-01
9.462215507964623384e+01	1.058048183576085072e-01
9.487303142853234306e+01	1.059012201418852855e-01
9.512563612801736213e+01	1.058301407916630577e-01
9.537712370347337298e+01	1.065297711891683430e-01
9.562770329733204733e+01	1.059423677584869494e-01
9.587952553542562839e+01	1.065402396220870435e-01
9.613214193709879396e+01	1.064329921302487603e-01
9.638292294616348954e+01	1.068326156563030455e-01
9.663323205539920480e+01	1.076028311381437980e-01
9.688575427051634392e+01	1.080261004818731385e-01
9.713720230214802598e+01	1.070724682291958885e-01
9.738711075112470894e+01	1.085149794262551814e-01
9.763880850310884796e+01	1.090390277828436755e-01
9.789195925073893534e+01	1.093400118094157852e-01
9.814276473823834124e+01	1.105522230790384891e-01
9.839200152577470249e+01	1.097315550622938868e-01
