7.240000000000000000e+02,1.108000000000000000e+03,1.612515942158080762e+01,1.581138830084189706e-01,1.520000000000000000e+02,3.281056256000000000e+09,4.442434764800000000e+11,1.644770622253417969e+00
2.080000000000000000e+02,8.730000000000000000e+02,1.288786183373801819e+01,1.720052290384453675e-01,3.050000000000000000e+02,3.700805760000000000e+08,1.302412984320000000e+11,1.145522594451904297e-01
3.761000000000000000e+03,1.258000000000000000e+03,6.176663915614860656e+01,1.767766952966368654e-01,5.300000000000000000e+01,1.823911526400000000e+10,8.269989806080000000e+11,2.999239921569824219e+00
2.805000000000000000e+03,5.270000000000000000e+02,2.156421328062110732e+01,1.087856586440842377e-01,2.790000000000000000e+02,5.238250560000000000e+08,1.365893447680000000e+11,8.037401735782623291e-02
3.114000000000000000e+03,2.680000000000000000e+03,2.180583622456073201e+01,1.087856586440842377e-01,2.970000000000000000e+02,4.406810880000000000e+08,1.221157601280000000e+11,1.608502864837646484e-01
2.261000000000000000e+03,1.107000000000000000e+03,1.350936262123940423e+01,1.243293543263444545e-01,2.200000000000000000e+01,4.413773824000000000e+10,1.379905699840000000e+12,5.600383281707763672e-01
3.391000000000000000e+03,5.430000000000000000e+02,1.495816645903136610e+01,1.666666666666666574e-01,4.690000000000000000e+02,1.016990208000000000e+09,1.119194316800000000e+11,2.705791592597961426e-01
3.017000000000000000e+03,5.430000000000000000e+02,3.508664640485732633e+01,1.581138830084189706e-01,1.100000000000000000e+02,6.825321984000000000e+09,4.464496476160000000e+11,5.457034111022949219e-01
5.980000000000000000e+02,3.752000000000000000e+03,4.201520788520650029e+00,1.656346649999844434e-01,4.800000000000000000e+01,2.395612364800000000e+10,1.211158626304000000e+12,0.000000000000000000e+00
2.076000000000000000e+03,1.661000000000000000e+03,1.011696185852822616e+01,1.666666666666666574e-01,4.510000000000000000e+02,9.840752640000000000e+08,9.055731712000000000e+10,2.753086388111114502e-01
1.714000000000000000e+03,1.855000000000000000e+03,5.181169999015372696e+01,7.142857142857142461e-02,2.500000000000000000e+02,1.613173376000000000e+09,1.701985812480000000e+11,2.861827015876770020e-01
1.673000000000000000e+03,1.585000000000000000e+03,2.320653962517048186e+01,1.897658566033678385e-01,1.410000000000000000e+02,8.447116288000000000e+09,4.164271144960000000e+11,2.298178523778915405e-01
4.510000000000000000e+02,3.554000000000000000e+03,2.860335894896050846e+01,1.885618083164126990e-01,2.180000000000000000e+02,1.783133184000000000e+09,1.889354874880000000e+11,4.188682734966278076e-01
2.898000000000000000e+03,1.660000000000000000e+02,7.454471644852591794e+01,1.250000000000000000e-01,2.750000000000000000e+02,3.514144512000000000e+09,2.317359185920000000e+11,7.362792491912841797e-01
2.333000000000000000e+03,1.415000000000000000e+03,1.300676104414296042e+01,1.916629694999819888e-01,5.000000000000000000e+00,5.158887014400000000e+10,2.607782821888000000e+12,3.977943956851959229e-01
2.172000000000000000e+03,1.680000000000000000e+03,3.515559281339974973e+01,1.087856586440842377e-01,3.350000000000000000e+02,9.865006080000000000e+08,1.357285539840000000e+11,8.731378614902496338e-02
2.813000000000000000e+03,2.710000000000000000e+02,3.097884767816984564e+01,1.087856586440842377e-01,4.580000000000000000e+02,1.048846592000000000e+09,1.155503636480000000e+11,2.426526993513107300e-01
3.703000000000000000e+03,1.204000000000000000e+03,1.734842352489329755e+02,1.250000000000000000e-01,1.220000000000000000e+02,9.255426048000000000e+09,2.558017863680000000e+11,2.206441164016723633e+00
1.651000000000000000e+03,3.696000000000000000e+03,7.875582452947671186e+01,1.176470588235294101e-01,9.400000000000000000e+01,7.258399744000000000e+09,3.109104844800000000e+11,2.401331901550292969e+00
1.835000000000000000e+03,9.900000000000000000e+01,1.035576188091728866e+01,1.818181818181818232e-01,5.220000000000000000e+02,5.747321600000000000e+08,8.652602572800000000e+10,1.240594387054443359e-01
2.764000000000000000e+03,3.311000000000000000e+03,1.541167031286942972e+02,1.304347826086956486e-01,6.000000000000000000e+01,1.551008051200000000e+10,6.937334251520000000e+11,3.844361305236816406e+00
4.200000000000000000e+02,3.364000000000000000e+03,1.060980813630770285e+02,6.666666666666666574e-02,2.860000000000000000e+02,3.137640192000000000e+09,1.943776952320000000e+11,1.135527372360229492e+00
6.430000000000000000e+02,8.100000000000000000e+02,2.152107076013085418e+01,1.571348402636772168e-01,2.400000000000000000e+01,4.655833907200000000e+10,1.124140449792000000e+12,5.346794724464416504e-01
7.350000000000000000e+02,3.049000000000000000e+03,5.959744030887257082e+01,7.443229275647869625e-02,1.700000000000000000e+02,7.180219392000000000e+09,3.849498132480000000e+11,5.813456699252128601e-02
3.701000000000000000e+03,1.137000000000000000e+03,8.064891517587192027e+01,1.499999999999999944e-01,9.900000000000000000e+01,1.117116723200000000e+10,4.986341294080000000e+11,1.003787040710449219e+00
9.280000000000000000e+02,4.900000000000000000e+01,2.323456912125926976e+01,1.162790697674418589e-01,0.000000000000000000e+00,6.282127360000000000e+10,4.539224686592000000e+12,7.321861982345581055e-01
1.843000000000000000e+03,1.785000000000000000e+03,4.820129312509475739e+01,7.142857142857142461e-02,3.690000000000000000e+02,7.798926080000000000e+08,1.584805969920000000e+11,2.544012665748596191e-01
3.869000000000000000e+03,1.987000000000000000e+03,3.838239360331019157e+01,1.250000000000000000e-01,6.300000000000000000e+01,1.953120665600000000e+10,7.751942799360000000e+11,1.508183956146240234e+00
1.703000000000000000e+03,1.984000000000000000e+03,1.378104385611681550e+02,7.692307692307692735e-02,3.530000000000000000e+02,4.317208960000000000e+08,1.438175395840000000e+11,1.203698366880416870e-01
2.130000000000000000e+02,1.078000000000000000e+03,6.038035256233418835e+01,1.928473039599674921e-01,2.800000000000000000e+01,1.784315699200000000e+10,6.284391219200000000e+11,5.374806880950927734e+00
3.390000000000000000e+03,3.865000000000000000e+03,2.832149814483637229e+01,1.976423537605237202e-01,2.510000000000000000e+02,6.143707648000000000e+09,2.503078707200000000e+11,2.383167743682861328e-01
2.402000000000000000e+03,1.797000000000000000e+03,8.169325860862491595e+01,1.488645855129573925e-01,1.160000000000000000e+02,7.569146368000000000e+09,4.281996083200000000e+11,6.893015503883361816e-01
