2.182000000000000000e+03,2.621000000000000000e+03,8.538597803485546933e+01,1.538461538461538547e-01,3.700000000000000000e+01,1.660199526400000000e+10,1.076348256256000000e+12,2.930980205535888672e+00
7.400000000000000000e+02,1.554000000000000000e+03,8.024799511133761598e+01,1.860163329510811370e-01,2.110000000000000000e+02,1.394828928000000000e+09,2.693257297920000000e+11,2.005274295806884766e-01
3.315000000000000000e+03,3.315000000000000000e+03,2.021612356787544229e+02,1.315789473684210453e-01,2.000000000000000000e+00,2.817368064000000000e+10,3.130425081856000000e+12,8.803648948669433594e+00
3.047000000000000000e+03,3.281000000000000000e+03,9.517603983017262692e+01,1.333333333333333315e-01,1.900000000000000000e+02,4.586923520000000000e+08,2.166169108480000000e+11,2.238614857196807861e-02
2.734000000000000000e+03,2.881000000000000000e+03,4.299634117705806347e+01,1.737149937785323894e-01,1.600000000000000000e+01,3.269567692800000000e+10,1.808104685568000000e+12,0.000000000000000000e+00
3.463000000000000000e+03,1.184000000000000000e+03,9.088597860618364166e+01,1.897658566033678385e-01,1.210000000000000000e+02,1.199321856000000000e+09,3.968022282240000000e+11,5.909001231193542480e-01
3.095000000000000000e+03,3.658000000000000000e+03,1.096539436465992878e+02,1.593443597997745154e-01,1.200000000000000000e+01,3.804662169600000000e+10,1.865792618496000000e+12,1.976391410827636719e+01
5.460000000000000000e+02,2.471000000000000000e+03,9.833694239380545810e+01,1.976423537605237202e-01,1.350000000000000000e+02,1.476633216000000000e+09,2.523343421440000000e+11,1.282015740871429443e-01
1.580000000000000000e+02,1.414000000000000000e+03,2.867471717479885456e+02,1.052631578947368363e-01,1.250000000000000000e+02,3.360155648000000000e+09,3.882590535680000000e+11,6.173577904701232910e-01
3.976000000000000000e+03,2.103000000000000000e+03,4.394317709272149841e+02,6.734350297014739251e-02,8.600000000000000000e+01,5.506938880000000000e+09,5.508653383680000000e+11,3.377498388290405273e-01
2.757000000000000000e+03,2.446000000000000000e+03,8.640526862367990191e+01,1.600000000000000033e-01,4.500000000000000000e+01,9.663973376000000000e+09,9.594038517760000000e+11,1.929919958114624023e+00
3.985000000000000000e+03,2.429000000000000000e+03,3.251814842376999195e+02,3.571428571428571230e-02,2.200000000000000000e+01,3.011985612800000000e+10,1.264861839360000000e+12,0.000000000000000000e+00
1.210000000000000000e+02,3.075000000000000000e+03,5.161614162512378812e+01,1.315334104411640948e-01,1.910000000000000000e+02,1.224226560000000000e+09,2.916619386880000000e+11,2.821713387966156006e-01
1.813000000000000000e+03,2.174000000000000000e+03,4.473369626813065025e+01,4.761904761904761640e-02,1.000000000000000000e+00,6.157198950400000000e+10,4.416137068544000000e+12,4.520943015813827515e-02
1.507000000000000000e+03,1.889000000000000000e+03,5.516432411395117441e+01,1.961161351381840168e-01,4.200000000000000000e+01,1.554715648000000000e+10,1.040514875392000000e+12,1.968401670455932617e+00
3.866000000000000000e+03,1.987000000000000000e+03,6.691683791358647682e+01,1.792654619833765339e-01,6.200000000000000000e+01,1.031607296000000000e+10,7.346875924480000000e+11,1.895973205566406250e+00
2.510000000000000000e+03,1.868000000000000000e+03,1.020038299913266400e+02,1.176877882894626220e-01,1.370000000000000000e+02,4.924700672000000000e+09,4.232317501440000000e+11,1.894956678152084351e-01
3.062000000000000000e+03,3.176000000000000000e+03,1.547358657050127988e+02,1.242259987499883256e-01,1.680000000000000000e+02,3.636534272000000000e+09,3.537638850560000000e+11,6.650319099426269531e-01
3.900000000000000000e+02,7.900000000000000000e+02,1.730252545679550167e+02,1.178511301977579334e-01,5.000000000000000000e+01,7.061435904000000000e+09,8.643143270400000000e+11,2.096730947494506836e+00
5.450000000000000000e+02,2.472000000000000000e+03,8.844346515623341531e+01,1.250000000000000000e-01,1.350000000000000000e+02,1.476633216000000000e+09,2.523343421440000000e+11,1.282015740871429443e-01
9.160000000000000000e+02,4.590000000000000000e+02,1.754857963216113887e+02,1.720052290384453675e-01,6.000000000000000000e+00,1.650314547200000000e+10,1.067573116928000000e+12,3.699832201004028320e+00
3.313000000000000000e+03,3.316000000000000000e+03,5.043762279034896210e+02,1.341847240419153930e-01,2.000000000000000000e+00,2.817368064000000000e+10,3.130425081856000000e+12,8.803648948669433594e+00
9.050000000000000000e+02,3.713000000000000000e+03,3.523660989647825659e+02,1.638886943392722229e-01,8.000000000000000000e+01,6.545251840000000000e+09,5.917509550080000000e+11,2.885195016860961914e+00
9.720000000000000000e+02,1.486000000000000000e+03,4.113686600568573226e+01,1.397542485937368628e-01,1.430000000000000000e+02,9.831441408000000000e+09,2.495392317440000000e+11,0.000000000000000000e+00
2.752000000000000000e+03,3.321000000000000000e+03,1.050325547251461131e+02,1.792654619833765339e-01,6.000000000000000000e+01,1.034285875200000000e+10,7.247058698240000000e+11,3.249531269073486328e+00
4.860000000000000000e+02,8.190000000000000000e+02,1.188809382633033067e+02,1.502313031443328895e-01,4.000000000000000000e+01,6.004965376000000000e+09,7.657200680960000000e+11,9.520892500877380371e-01
6.100000000000000000e+02,8.790000000000000000e+02,1.818380220175922375e+02,1.304347826086956486e-01,7.300000000000000000e+01,1.833807257600000000e+10,6.925092782080000000e+11,3.555294871330261230e-01
2.751000000000000000e+03,2.443000000000000000e+03,2.117418250331304819e+02,1.442220510185595606e-01,4.500000000000000000e+01,9.663973376000000000e+09,9.594038517760000000e+11,1.929919958114624023e+00
6.010000000000000000e+02,2.614000000000000000e+03,1.300551216267056986e+02,1.724137931034482873e-01,1.800000000000000000e+01,1.623037542400000000e+10,1.491725320192000000e+12,5.082186508178710938e+01
6.760000000000000000e+02,2.479000000000000000e+03,6.113885602930644581e+01,1.851851851851851749e-01,2.500000000000000000e+01,1.637902950400000000e+10,1.113396346880000000e+12,1.996217012405395508e+00
2.992000000000000000e+03,2.204000000000000000e+03,4.201359593057013342e+01,1.250000000000000000e-01,2.340000000000000000e+02,3.183621760000000000e+08,2.423084810240000000e+11,3.677742183208465576e-01
3.124000000000000000e+03,1.050000000000000000e+03,1.180725209000467970e+02,1.631784879661263288e-01,3.100000000000000000e+01,1.766500556800000000e+10,1.050311589888000000e+12,3.384711980819702148e+00
